map_0704#132	そうだ　あの天候の栄光時代を　もう一度　味わいたく　なったら　パスワードを　聞かれたときに「gen5weather」って　言ってみるといい!
map_0704#133	おれの失敗から　学んでくれよ!
map_0704#134	ああ……　みんな　自分のことしか　考えてないってわけか……?
map_0704#135	喉が　カラカラでな――　今すぐ　本気で　必要なんだ!
map_0704#136	はい
map_0704#137	いいえ
map_0705#0	タカ: 本当は　来てほしくなかったんです。
map_0705#1	タカ: \PN　僕は……
map_0705#2	タカ: すみません。
map_0705#3	僕は――　ここで　あなたを　止めなきゃ　いけません。
map_0705#4	そうしないと……
map_0705#5	僕が　ここに　いる意味なんて　ないって　言われちゃいますよね?
map_0705#6	エースは　水処理センター以来　行方不明です。
map_0705#7	他のみんなも　きっと　もう――
map_0705#8	それとも　彼女は　もう……
map_0705#9	……どこかから　僕らを　見てるのかも。
map_0705#10	タカ: 僕には――　もう　選択肢が　ないんです。
map_0705#11	そもそも　あったこと　なんて　なかったのかも。
map_0705#13	タカ: ……彼らに　逆らうんじゃなくて。
map_0705#14	だから　これで　終わりです。
map_0705#15	タカ: たぶん　これが　最後に　僕の相手を　することに　なると思います。
map_0705#16	タカ: すみません。
map_0705#17	タカ: ……でも　あなたには　できます。
map_0705#18	あなたは　ずっと　僕らに　立ち向かってきました。
map_0705#19	そして　いつも　勝ってきました。
map_0705#20	これからも　そう　し続けるんですよね?
map_0705#21	タカ: ええ。あなたは　いつも　そうですね。
map_0705#22	他のことを　考えたことなんて　あったんですか?
map_0705#23	僕には　なかったと　思います。
map_0705#24	何も　変わらないと　思ってたのに　あなたは　ここに　いる。
map_0705#25	あなたが　船を　揺らして　僕は　そこから　落っこちちゃったんです。
map_0705#26	ザブン。
map_0705#27	タカ: それって　謙遜ですか?　それとも　ただの　冗談?
map_0705#28	だんだん　僕みたいな　言い方に　なってきてますよ。
map_0705#29	僕らって　案外　そんなに　違わないのかも。
map_0705#30	もしかしたら……
map_0705#31	もしかしたら　僕も　あなたみたいに　なれるかも。
map_0705#32	でも　それで　僕は　どうなるんでしょう?
map_0705#33	また　失敗して　戻ったら　次の　チャンスは　ないでしょうね。
map_0705#34	それに　あなたは……
map_0705#35	……これからも　戦い続けるんでしょうね。
map_0705#36	タカ: 一緒に　行っても　いいですか?
map_0705#37	タカ: 本当に?
map_0705#38	タカ: わかりました　計画は　こうです:
map_0705#39	僕には　まったく　見当も　つきません。
map_0705#40	だから　とりあえず　あなたに　ついていきます　いいですか?
map_0705#41	邪魔に　ならないように　気をつけます。
map_0705#42	それと　その　ここに　送られる前に　基地から　回復アイテムを　いくつか　くすねてきたんです……
map_0705#43	だから　必要なときは　いつでも　ポケモンを　回復させますね　いいですか?
map_0705#44	どこか　安全な隠れ場所が　見つかったら　しばらく　そこで　息を　潜めてようと思います。
map_0705#45	あの女の人の　目に　留まらなくなるくらいの間は。
map_0705#46	その後は……　一緒に　メテオ団を　倒しましょう。
map_0705#47	\PNに　ついていきます。
map_0705#48	タカ: ですよね　僕は　ただの　邪魔に　なりますよね。
map_0705#49	わかってます。
map_0705#50	じゃあ　これで　お別れですね。
map_0705#51	またね\PN。
map_0705#52	タカ: ようこそ　我が家へ。
map_0705#53	どうにか　灼熱の砂だまりに　溶けずに　済みました　正直　これまでで　一番の　勝利かも　しれません。
map_0705#54	さて　どこへでも　行きましょうか。
map_0705#55	コリン・ルージュ: あはは……
map_0705#56	こんな場所まで　私に　追いついてきたのか。
map_0705#57	我が麗しの淑女よ　この疲れた心が　振り絞れる限りの　誠意を　込めて　君に　謝らなければ　ならない。
map_0705#58	私は　君のような　美しい女性の願いに　これほど　鈍いと　知られては　いないのだが
map_0705#59	それでも　今なお　これほど　遠くまで　私を　追いかけてくるとは……
map_0705#60	ダーリン　頼んでくれさえすれば　私自身が　君を　さらっていったのに。
map_0705#61	ああ　だが　それが　この駆け引きと　いうものだろう?
map_0705#62	ダンスは　一方向にだけ　動くものではない　心もまた　そうであるべきだ。
map_0705#63	私もまた　この黄金の乾いた景色に　息を　奪われているわけではなく
map_0705#64	君の情熱の熱に　息を　奪われているのだ　この灼けつくような光景など　星に対する蝋燭の炎に　過ぎない。
map_0705#65	よろしい　我が甘き超新星よ――
map_0705#66	もう　君を　拒みはしない。
map_0705#67	この私の　すべてを　君に　あげよう　私の宝についても　同じことが　言えるが……
map_0705#68	ああ　だが　それは　不可能なんだ
map_0705#69	私の一番の宝物は――　君　自身　なのだから。
map_0705#70	とはいえ!
map_0705#71	こんな場所では　私たちの最も劇的な出会いには　ふさわしくない!
map_0705#72	君の粘り強さには　得点を　あげよう
map_0705#73	だが　残念ながら　私から　得られるのは　それだけだ。
map_0705#74	私が　盗んだものを　返すことは　できない――
map_0705#75	あまりにも　重要すぎるのでね。
map_0705#76	その理由が　知りたいなら
map_0705#77	列車よりも　なお　壊れているものと言えば　私たちの人生くらいしか　ない場所で　会おう。
map_0705#78	今度は　トリックなしだ。
map_0705#79	逃げも　しない。
map_0705#80	君に　見せたいものが　あるんだ。
map_0705#81	私に　できる唯一の方法で　君を　待つとしよう:
map_0705#82	息を　潜めて――　心は　辛抱強く。
map_0705#83	それでは　また。
map_0705#84	タカ: えっと。
map_0705#85	何です?
map_0705#86	タカ: 新しいテレビドラマを　見始めたと思ったら　うっかり　最終回から　見ちゃった気分です。
map_0705#87	つまり　その　あの人のこと　知ってるんですか?
map_0705#88	看板には　到着時刻の一覧が　印刷されている。
map_0705#89	街へ　戻る乗り物を　待ちますか?
map_0705#90	タカ: あの　今　街に　向かうのは　あんまり　いい考えじゃ　ないと思います。
map_0705#91	他のメテオ団の連中に　狙われてるなら　むしろ　ここで　運を　試したほうが　ましです。
map_0705#92	本当に　行くんですか?
map_0705#93	タカ: わかりました。やるべきことを　やってきてください。
map_0705#94	僕は　ここで　精一杯　砂丘の物真似でも　してますね。
map_0705#95	タカ: これって　誰かが　うっかり　全部　ここに　落としてったとか　そんな感じですか?
map_0705#96	タカ: え?　あそこの砂の下にも　一つ　埋まってたんですか?
map_0705#97	タカ: これって　ベリルワードの上から　誰かが　落としたんでしょうか?
map_0705#98	着けてみたい　ところですけど　もう　自分のスカーフが　あるので。
map_0705#99	ちなみに　自分のために　言っときますけど　砂漠では　絶対　スカーフを　着けない方が　いいですよ。
map_0705#100	タカ: つまり　見つけた　がらくたは　何でも　拾っちゃうんですか?
map_0705#101	まあ　僕も　その一つとして　ここに　いるんでしょうけど　ははは。
map_0705#102	タカ: そもそも　なんで　ポケモンって　こういうディスクから　わざを　覚えられるんでしょうね?
map_0705#103	それより　大事なのは　僕にも　できるのかってことですけど。
map_0705#104	あ、でも　このわざは　やめときます。エネルギー　使いすぎです。
map_0705#105	タカ: このポケモンたちが　かわいそうです。
map_0705#106	きっと　そのうち　砂が　ちゃんと　埋めてくれるんでしょうね。
map_0705#107	たぶん　僕にも　それくらいしか　望めないんでしょう。
map_0705#108	タカ: これって　岩の一部だったんですか?　それとも　たまたま　ここに　あっただけですか?
map_0705#109	タカ: え、ちょっと待って　何ですか?
map_0705#110	えっと　あれって　ただの　蜃気楼だったんですか?
map_0705#111	そうだとしたら　あんなに　近づいて　触れるはず　ないですよね?
map_0705#112	僕……　混乱してます。
map_0705#113	タカ: これには　慣れられそうに　ないです。
map_0705#114	タカ: 正直　それって　僕の人生そのものの比喩ですね。
map_0705#115	体を　温めるなら　砂漠での真剣勝負に　勝るものは　ないな!
map_0705#116	レッド: でも　どうやって　冷ますんだ?
map_0705#117	うう。こんな過酷な持久戦　今までに　なかったが　このおれを　負かせるもんか。
map_0705#118	柱に　書かれた文字は　薄れすぎて　読めない。
map_0705#119	タカ: わかります。
map_0705#120	はい
map_0705#121	いいえ
map_0706#0	砕けたガラスが\PNを　傷つけた!
map_0706#1	タカ: あれは　もう　動かないと思います。
map_0706#2	タカ: それって　物理的に　あり得ないと思うんですけど。
map_0707#0	タカ: あの\PN　あなたって　パンチ中毒　なんじゃないかって　思えてきました。
map_0707#1	これは　介入です。
map_0707#2	助けを　求めても　いいんですよ。
map_0707#3	タカ: あなたって　かなり　破壊的な衝動を　抑え込んでるんじゃないかって　思えてきました。
map_0707#4	……とにかく　この穴　下に　続いてるみたいです。
map_0707#5	本当に　あそこへ　降りなきゃ　いけないんですか?
map_0707#6	砕けたガラスが\PNを　傷つけた!
map_0707#7	タカ: おっと　これで　上への道が　開きましたね。
map_0707#8	たぶん　上に向かっても　同じようなものが　もっと　あるんでしょうね。
map_0707#9	この仕組み　僕には　よく　わからないので……　頼りに　してます。
map_0707#10	タカ: あれは　もう　動かないと思います。
map_0707#11	ローラ: ベネット　だから言ったでしょう――!
map_0707#12	あら\PN……　失礼しました。
map_0707#13	……たぶん。
map_0707#14	ベネットが　あなたを　寄こしたんですね?
map_0707#15	悪いこと　というわけじゃ　ないんですが　これは　家族の外出の　はずだったんです……
map_0707#16	見ての通り　家族全員　ここに　いて　幸せそうに　笑ってますよ!
map_0707#17	ローラ: ……今のは　下手な皮肉の　つもりでした
map_0707#18	それに　どうすればいいのか　まったく　わからないんです。
map_0707#19	せめて　多少は　きれいな場所であってほしいと願いながら　一緒に　異変狩りの公務を　こなす　楽しい午後を　過ごすつもりで　ここに　着いたばかりだったんですが
map_0707#20	サファイラが　いつもの　激しくて　ちょっと過保護な気質を　発揮してしまって……
map_0707#21	その後の展開は　まあ　予想通り　というところでしょうか。
map_0707#22	シャルロットが　それを　指摘して
map_0707#23	サファイラが　むきになって　言い返して
map_0707#24	シャルロットが　怒って　出て行って
map_0707#25	私は　助けようと　塔を　上って　彼女を　追って
map_0707#26	彼女は　一人に　してほしいと言って
map_0707#27	だから　私は　ここに　戻ってきて
map_0707#28	上への道は　消えてしまい
map_0707#29	サファイラは　完全に　行方不明に　なりました。
map_0707#30	私は　パニックに　なります。
map_0707#31	……だいたい　それが　話の顛末です。
map_0707#32	それ以来　いろんな程度の　パニックの中に　いるんです。
map_0707#33	サファイラは　たぶん　下に　いると思いますが　シャルロットを　どう助ければ　いいかも　わからず　どちらかを　追いかければ　もう一方が　気になって　しまうんです
map_0707#34	それに　下への道は　土と　がれきと　クモの巣だらけに　見えて――
map_0707#35	サファイラが　どこへ　行ったかも　シャルロットを　どう助ければ　いいかも　わからなくて　どちらかを　追いかければ　もう一方が　気になって　しまうんです
map_0707#36	それに　これは　ただの　ごく普通の　絆を　深める体験の　はずだったのに――
map_0707#37	私たちの人生が　積極的に　めちゃくちゃに　されなくなってから　そういう機会って　あんまり　なかったんですよ?
map_0707#38	それが　今や　この有様です。
map_0707#39	ベネットが　私の同意なしに　勝手に　助けを　呼びに　行ったのは　気に入らないですし
map_0707#40	その助けを　今……　かなり切実に　必要としている事実の方が　もっと　気に入らないんです。
map_0707#41	どうか　二人を　見つける手伝いを　してください。
map_0707#42	私……　少しだけ　時間が　必要です。
map_0707#43	でも　すぐに　あなたの後を　追います。
map_0707#44	ローラ: シャルロットと　サファイラを　見つける手伝いを　してください。
map_0707#45	シャルロットは　むっとして　塔を　上っていって
map_0707#46	シャルロットは　どういうわけか　むっとして　塔を　上っていって
map_0707#47	サファイラは　たぶん　下の方へ　行ったんだと　思います……
map_0707#48	彼女が　姿を　消す前に　最後に　聞こえたのは　ガラスが　割れる音でした?
map_0707#49	最高の状況でも　あんな場所に　入るのは　やっとなのに　こんな状態では　なおさらで……
map_0707#50	私はただ……　助けが　必要なんです。
map_0707#51	でも　サファイラが　どこへ　行ったのか　まったく　見当も　つかなくて……
map_0707#52	彼女が　立ち去るとは　思えませんが　他に　行き場所――　下の階とか――　あるんでしょうか……?
map_0707#53	ローラ: シャルロットを　連れ戻してくれて　改めて　感謝します。
map_0707#54	サファイラは　まだ　下のどこかで　行方不明ですが　私たちのどちらも　彼女を　連れ戻すのに　必要なことを　こなせる状態では……　ないんです。
map_0707#55	また　ご迷惑を　おかけすることを　許してくれて　ありがとうございます。
map_0707#56	ローラ: サファイラを　連れ戻してくれて　改めて　感謝します。
map_0707#57	今は　シャルロットを　あまり　問い詰めない方が　いいだろうと　二人で　話し合いました。
map_0707#58	あなたが　彼女を　追うのは　問題ないでしょうが　彼女には　明らかに　しばらく　私たちから　距離を　置く時間が　必要なんです。
map_0707#59	サファイラ: 心配　かけて　悪かったわ。
map_0707#60	自分が　一体　何を　守ろうとしてるのか　わからなくなってきて。
map_0707#61	答えは　出なかった。
map_0707#62	頭に　きた。
map_0707#63	鏡を　殴った。
map_0707#64	そこから　落ちた。
map_0707#65	ずっと　落ち続けた。
map_0707#66	……出るには　また　鏡を　殴らなきゃ　いけなかった。
map_0707#67	ローラ: それって……　なんだか　癒やしに　なりそうですね?
map_0707#68	それと　ちょっと　心配にも　なりますが?
map_0707#69	大丈夫ですか?
map_0707#70	サファイラ: 平気よ。二回目なんて　痛くも　なかったし。
map_0707#71	ローラ: その、精神的にって　意味なんですが?
map_0707#72	サファイラ: ああ。
map_0707#73	……たぶん。
map_0707#74	サファイラ: やることは　あるけど　少なくとも　今回は　誰かを　追い詰める仕事じゃ　ないから。
map_0707#75	ローラ: それなら　大丈夫なんですね?
map_0707#76	シャルロット: 当然でしょ。
map_0707#77	どうせ　上には　大したもの　なかったし。
map_0707#78	パズルのがらくたと　でかい鳥　くらいのもんよ。
map_0707#79	でも　うちの気さくな破壊王が　道中　半分　あたしの愚痴を　聞かされながらも　全部　片付けてくれたわ。
map_0707#80	ローラ: あなたの苦労を　単なる――　えっと　その……　って　片付けるのは　フェアじゃ　ないと思いますよ。
map_0707#81	シャルロット: 何よ「愚痴」って?
map_0707#82	「愚痴」って　言うのが　怖いの?
map_0707#83	ローラ: いえ　別に。
map_0707#84	シャルロット: だったら　言ってみて。
map_0707#85	ローラ: 怖いとかじゃ　なくて　そんな下品な言葉を　使う必要が　ないだけです……
map_0707#86	シャルロット: つまり　言えないんでしょ。
