map_0901#901		For this next section, I'll only mention certain things if you've completed their quest, as to not spoil anyone for something you might not have seen yet!
map_0901#902		So come back later and say hi!
map_0901#903		So for Celebi, to start with-- 
map_0901#904		Taube, Elena, and Shelly, along with the different maps in Celebi, were really my first big solo project.
map_0901#905		I conceptualized, designed, and sprited all three of them, and I'm really proud of how they've turned out!
map_0901#906		For Darkrai, PULSE Hypno and Camerupt were also mine in both design and sprites, along with the quest's maps!
map_0901#907		I know those two have been PULSE fights that people have been dying for, so...
map_0901#908		I hope they've lived up to expectation!
map_0901#909		...So, standing here at the end of it all...
map_0901#910		There's a lot of different things for the different quests I've done, and I'd probably be here for several years if I tried to list it all.
map_0901#911		Neoteric Isle, Zina's design and sprites, PULSE Arceus and Mime's overworlds, too!
map_0901#912		I remapped Apophyll Cave and Route 3's cave network!
map_0901#913		And all of the Pokémon Centers you see throughout the game!
map_0901#914		Oh, the Shaymin and Tao trio quests were also mine!  Those two I'm particularly proud of, and I hope people enjoyed them as well! 
map_0901#915		Anna's Dreamsick sprites are also a favorite-- they were sketched and done from scratch, and I'm really proud of them!
map_0901#916		I hope they made for a fun and climactic final battle!
map_0901#917		Thanks for sticking through all the way to the end!
map_0901#918		CRIM: ...Okay, we're back from the conditionals?
map_0901#919		Basically, I've been all over the map.
map_0901#920		I redid a huge chunk of Pokémon battler sprites-- mainly Gen 6 and 7-- and cleaned up a <i>lot</i> of NPC battle sprites-- a few main characters, too!
map_0901#921		I did a few move animations, including a Z-Move-- Psychic Fangs was my first ever animation!
map_0901#922		Jumped into writing dialogue near the end, too-- I helped with writing a little for the Nightclub and the Elite Four, as well as other random bits of dialogue here and there.
map_0901#923		A bit of teambuilding, eventing, and puzzle design too!
map_0901#924		You could say I'm probably somewhat of a jack of all trades?
map_0901#925		Or an ace in the hole!
map_0901#926		Hehe.
map_0901#927		Or at least I like to consider myself one!
map_0901#928		Speaking of--
map_0901#929		If you've been around me for approximately ten seconds in the past year, you'll know that I am physically incapable of shutting up about Ace.
map_0901#930		They're one of the things ingame that mean the most to me, and I love them a lot.
map_0901#931		If you're reading this from a save that's pre-E19 and haven't seen them, then....... oops!!
map_0901#932		And you should go replay the game!!!
map_0901#933		Same as with a few other characters, I designed and then sprited them, and I'm dearly proud of them.
map_0901#934		I've probably said this about twenty times in this category alone, but I hope that others enjoy their presence ingame as much as I do!
map_0901#935		CRIM: ...Okay! Uh.
map_0901#936		That was a lot!
map_0901#937		Honestly, it's a bit comical writing it all out like this, but it actually really means a lot to me that I've been able to do so many different things.
map_0901#938		I count myself really lucky to be able to try so many new things.
map_0901#939		I'm hugely grateful to Ame not just for trusting me with handing me all these different things to do, but also just the opportunity to do them at all.
map_0901#940		She and Cass have been a huge support in both personal life and dev, have helped me try things out of my comfort zone-- and been patient with me if I screwed up said things, too!
map_0901#941		I think that about covers it for things I've done for the game!
map_0901#942		But like, if you want an exhaustive list of <i>everything</i>...
map_0901#943		Hit me up sometime!
map_0901#944		CRIM: Okay, I know I just said that I don't know what to say to these, but like...
map_0901#945		I <i>really</i> don't know how to talk about myself.
map_0901#946		Let me at least introduce myself properly.
map_0901#947		Uh... hi!
map_0901#948		I'm Crim!
map_0901#949		As of the time of writing this, I'm in my last quarter of college, and I'm in my early twenties.
map_0901#950		If you've seen me around the server, you might know me better as, let's see--
map_0901#951		"That person who speaks in 50% cat emotes."
map_0901#952		Or uses way too many exclamation points!
map_0901#953		I'm a Communications major, with a minor in Theater.
map_0901#954		I've been around the community since... early 2019?
map_0901#955		Even then, I only really became active when joining Starlight dev in mid 2020.
map_0901#956		Before that though, I'd still been playing Reborn! I started in E6! So about... 2013? 2014?
map_0901#957		I regret that I hadn't been able to find the community-- not just the game-- sooner than I did,
map_0901#958		But better late than never, you know?
map_0901#959		I've got a whole category dedicated to Reborn, so assuming you're reading these in order, you've already read about my experience with it!
map_0901#960		But as for what it really means to me personally?
map_0901#961		I'm going to take a leaf out of Vulpes' book, and just roll out the yellow caution tape really quick.
map_0901#962		It's currently 4:34 AM, so I'm a little more emotional than normal-- which is saying something.
map_0901#963		So if you're not up for it, please take the opportunity to back out if you'd like!
map_0901#964		CRIM: Alrighty.
map_0901#965		So this is probably evident either from the rest of my dialogue-- or if you've spent more than a few minutes around me,
map_0901#966		But I've had a pretty severe case of anxiety-- for a long time now.
map_0901#967		I hold myself as a person and my work to a really high standard, and tend to overthink and spiral over this to an extreme.
map_0901#968		This was especially prevalent when working on Reborn-- I'd freeze up at the thought of even starting something, out of fear I'd mess it up.
map_0901#969		Or couldn't live up to some arbitrary expectation that I'd set for myself.
map_0901#970		It was the sort of thinking that was like...
map_0901#971		"This is really going to be in Reborn? This is the big leagues now, it <i>has</i> to be good."
map_0901#972		So I'd get extremely hung up on the tiniest of details and paralyze myself over them.
map_0901#973		It was the same with interaction-- I struggled with feeling as if I couldn't meet a standard of simply existing in a space without feeling as if I was intruding or in the way.
map_0901#974		I tend to worry about others over myself often, and want to make sure people are comfortable and happy, so...
map_0901#975		It was kind of a constant presence in my head.
map_0901#976		Honestly, I'd be lying to myself if I said it wasn't a problem I'm still fighting with.
map_0901#977		But Reborn itself, especially the dev server and the friends within it-- has really helped me.
map_0901#978		It was a comfort to have a space where I could just be, without getting caught up in intrusive thoughts.
map_0901#979		Baby steps, but we're getting there.
map_0901#980		I certainly wouldn't be making the same progress as I am without them.
map_0901#981		A friend sent me a song once-- one of its lyrics goes like this:
map_0901#982		"Life is not the things that we do, it's who we're doing them with."
map_0901#983		And... yeah.
map_0901#984		Like, Reborn's been an unforgettable experience to work on-- wouldn't trade it for the world.
map_0901#985		But everyone on the team has really made that journey all the more special.
map_0901#986		Ame, for inviting me on this journey,
map_0901#987		And everyone else in this room with me, and even those who aren't--
map_0901#988		It really wouldn't have been the same without them,
map_0901#989		And I'm proud to call all of them dear friends.
map_0901#990		CRIM: And well, if any of this happens to be relatable to anyone reading?
map_0901#991		Know that you're not alone, and you deserve to give yourself a little more credit.
map_0901#992		People care for you and love you more than you think.
map_0901#993		If you're struggling with doing the things that you want to do-- it's okay to give yourself time.
map_0901#994		Surround yourself with people that see you as the joy you are to be around,
map_0901#995		And treat you with the same kindness and love as you deserve.
map_0901#996		Of course, it's not something that comes overnight.
map_0901#997		I know I get caught up in those kinds of thoughts too.
map_0901#998		But I hope that someday-- if that day isn't today-- you'll be able to see just how brightly you shine.
map_0901#999		...Would you like to talk about anything else?
map_0901#1000		CRIM: Of course.
map_0901#1001		Please take care of yourself!
map_0901#1002		I hope you have a lovely day~
map_0901#1003		Or night, whenever you're reading this!
map_0901#1004		CRIM: Oh? You're approaching me?
map_0901#1005		Okay, but I'm more prepared this time!
map_0901#1006		I'll have you know, I'm still kind of awful at this game!
map_0901#1007		That has not changed!
map_0901#1008		...But you know how I can fix that?
map_0901#1009		With a big heckin' sword!
map_0901#1010		Let's go!!
map_0901#1011	Crim	Aww, shoot. I'll be sure to ace it next time~
map_0901#1012		CRIM: Okay, sorry, um, heck--
map_0901#1013		That wasn't in the cards--?
map_0901#1014		I'm proud of you though, great job!
map_0901#1015		Here, I'll fix up your team and you can have some BP.
map_0901#1016		...And, hey, as a gift from me to you!
map_0901#1017		Just this once!
map_0901#1018		Here's a few extra BP!
map_0901#1019		As a treat.
map_0901#1020		You've come this far, and honestly, you deserve it!
map_0901#1021		That brings you to... \v[593] BP now!
map_0901#1022		CRIM: ...Oh. I wasn't expecting to actually win there.
map_0901#1023		That's okay though, you did great!
map_0901#1024		Let me fix up your team.
map_0901#1025		You've definitely got it next time!
map_0901#1026		Oh, and by the way?
map_0901#1027		I hope that my Vulpix got you!
map_0901#1028		CRIM: Okay!
map_0901#1029		Fair warning, I'm kind of awful at this game!
map_0901#1030		But when you're allowed to give a team of just your favorite Pokémon a little... help?
map_0901#1031		Even I can stand a chance!
map_0901#1032		...Hopefully.
map_0901#1033		Bring it!
map_0901#1034		CRIM: Alrighty, no problem!
map_0901#1035		I hope you enjoy the rest of the dev room~
map_0901#1036		And the rest of the game, too!
map_0901#1037		I'm glad that you were able to make it this far.
map_0901#1038		All the way to the end!
map_0901#1039		I hope you've been able to make as many fond memories from this game as I've been able to.
map_0901#1040		Some days, they're all we have.
map_0901#1041		You've still got some great things ahead of you!
map_0901#1042		I hope you have-- or are able to make-- as many fond memories from this game as I do.
map_0901#1043		AUTUMN: Oh, hi there! Welcome to the Dev Room! This is uhh.. I guess where we all just kinda relax and chill? 
map_0901#1044		It's rough out there in this great wide region, though I suppose we have you to thank for fixing that up a bit, huh?
map_0901#1045		So! What can I do for you?
map_0901#1046		A battle? All right, I'll have you know I competed in a tournament against everyone in this room!
map_0901#1047		I placed...
map_0901#1048		Dead last.
map_0901#1049		So I grabbed a cool sword!
map_0901#1050	Marcello	Maybe another time, then?
map_0901#1051		AUTUMN: Okay fine! Here, I was saving these for another Explosion TM from Sinnoh that I've heard lowers the opposing Pokémon's defense...
map_0901#1052		But, I guess you can have them.
map_0901#1053		That'll put you at \v[593] BP.
map_0901#1054		AUTUMN: Oof, I didn't expect I'd actually win, haha....
map_0901#1055		Honestly I'm not the greatest at battling. Just pretty good at finding funny ways to cheese the game.
map_0901#1056		We're actually about to have a tournament in this room to see who's actually the best! I just hope I don't come last...
map_0901#1057		Hopefully this will be good practice! Don't hold back!!
map_0901#1058		I have a strict rule to never talk about myself unless prompted, and while I understand that you clicked the chat button...
map_0901#1059		You're just gonna have to be more specific!
map_0901#1060		Um, please? \ch[62,-1,Who are you?,What do you do?,What does Reborn mean to you?,Nevermind.]
map_0901#1061		AUTUMN: Well, as you may have already read, my name is Autumn!
map_0901#1062		Though, if you're an older member of the community, you might know me better as Inuki.
map_0901#1063		Yeah, that Inuki. Of Porygon2 bridge fame. Alas, that was a few genders and plenty of life lived ago.
map_0901#1064		Outside of that... Who am I? Heck if I know, but here! I'll give you 5 fun facts instead of a proper answer!
map_0901#1065		Fact 1: You see that dude sitting a tile away from me? His positioning isn't a coincidence!
map_0901#1066		He's been my best friend for literally more than half of my life! (I'm 27 btw.)
map_0901#1067		The butterfly effect is silly to think about. Stepping on a butterfly just makes you rude, it's highly improbable anything will come of it.
map_0901#1068		But meeting him? That's the event that really kicked off every other event in my life.
map_0901#1069		Answering who I am is literally impossible without mentioning his involvement.
map_0901#1070		I love you, fam. Thanks for all your help in paving the road I walk.
map_0901#1071		Fact 2: Mega Diancie is my favorite Pokémon!
map_0901#1072		Fact 3: Once, while programming something involving field effects way back when...
map_0901#1073		Like, a few episodes after they came out.
map_0901#1074		I forgot that case statements existed and instead created a nested if statement that contained no less than 30 "end"s.
map_0901#1075		All lined up at the end of it.
map_0901#1076		Fact 3.5: I was a computer science major.
map_0901#1077		"Was."
map_0901#1078		Fact 4: My appearance here is based on my Dungeons and Dragons character: Deneb!
map_0901#1079		She's currently an Archfey warlock who gained the favor of a bunch of fae butterflies, eventually revealed to be her father's old swarm!
map_0901#1080		He was kind of a jerk and maybe so are they? Being a jerk seems to be a trait of that side of the family, though.
map_0901#1081		....Anyway.....
map_0901#1082		The tiny child on the couch closer to the back is the DM of that campaign actually!
map_0901#1083		I've used it a lot to get comfortable with referring to myself with different pronouns over the years.
map_0901#1084		But more importantly it's a really good story! It's been a blast to cooperatively write it with them every session!
map_0901#1085		Fact 5: I find it very likely that I have a fairly severe case of the ADHD.
map_0901#1086		This isn't anything particularly groundbreaking, and by the time the game releases this question will have been answered.
map_0901#1087		We'll see if I remember to come back and fix this, or if it stays like this forever.
map_0901#1088		Phew, okay! Is there anything else you wanted to ask?
map_0901#1089		All right, a different prompt!
map_0901#1090		Gotcha, please enjoy the rest of the dev room!
map_0901#1091		Precious little, compared to everyone else in this room...
map_0901#1092		The more interesting answer is that I'm one of the move animators. I make the funny pictures move when you click buttons in battle.
map_0901#1093		I word it like this because I do not create the funny pictures that do the moving. I have no real artistic ability whatsoever.
map_0901#1094		I don't have the ability to visualize images in my head. I can't see what something will look like without doing it.
map_0901#1095		I have very strong opinions on how I want the moves I animate to feel.
map_0901#1096		Unfortunately this makes me remarkably unproductive when I can't put that feeling to paper, so to speak.
map_0901#1097		That mixed with my terrible work ethic definitely led me to be the least productive member by far.
map_0901#1098		When I do finally make something though, I try to put my whole heart into it! I hope that shows, especially during Full Power Z-Moves!
map_0901#1099		Anyway, is there anything else you wanted to ask?
map_0901#1100		So if you're reading these in order, you may notice that I seemed pretty bummed about my relative lack of contribution.
map_0901#1101		Perhaps that's just a natural reaction, a way anybody like me might feel.
map_0901#1102		But I feel that way because I absolutely love this game, and, at least my memories of the community.
map_0901#1103		So back in the day, right? My best friend and I were scrolling through Pokémon Online servers, trying to find an enjoyable place.
map_0901#1104		As you may be aware of, not all communities are welcoming to everyone.
map_0901#1105		It just so happens that my favorite anime is called "Katekyo Hitman Reborn!"
map_0901#1106		So when I came across a server with Reborn in its name, monkey brain went click.
map_0901#1107		What a marvelous coincidence that turned out to be.
map_0901#1108		A few years pass, Ame starts making a cool game, I play it as you do. I don't really think anything of it.
map_0901#1109		The details are blurry, but my first act as a "Dev" was filling in the pages of the Field Effect Library.
map_0901#1110		Basically cooking up 100 pots of copypasta and draping the noodles into digital books.
map_0901#1111		It was a good time, I enjoyed feeling helpful! Eventually I simply became a general purpose assistant. 
map_0901#1112		Were there a thing to do that wasn't particularly complicated, I would be the one to do it!
map_0901#1113		Like making a bunch of cliffs, remaking Route 2 three times, calculating how much soup could fit in a mountain.
map_0901#1114		Ame, Dan, and I were in a Skype call regularly. It was a really good time!
map_0901#1115		Eventually the animation:tm: project started cause the animations that came with essentials were, how you say... weirdchamp.
map_0901#1116		I remember Ame had already made a few that were really sick but then her hand decided to be a bit dramatic.
map_0901#1117		So she showed me how to do it!
map_0901#1118		So I started doing it!
map_0901#1119		And now here I am! Incredibly grateful for the opportunity that Ame has given me to work on her game.
map_0901#1120		And incredibly grateful for the home her community has been for the past........
map_0901#1121		Very long time.
map_0901#1122		I hope it's a significantly longer time to come.
map_0901#1123		AUTUMN: Oh, okay! Enjoy the rest of the dev room, then!
map_0901#1124		AUTUMN: Oh,\| right,\| yeah,\| sure,\| of course.\| Hey, before you go, what's your favorite Pokémon?
map_0901#1125		AUTUMN: 3...\| 2...\| 1...\| Andddd...\.\.\. Bang.\|
map_0901#1126		No idea what you put in that text box.\|
map_0901#1127		But it's removed from the game now.\|
map_0901#1128		I hope being rude was worth it.
map_0901#1129		>:[
map_0901#1130		JAN: Hi! Hello! Bet you didn't think you'd see me down here?
map_0901#1131		I mean, yeah, technically this isn't <i>really</i> my world.
map_0901#1132		Well, technically I've been to this world first...
map_0901#1133		Um... Forget about all of that!
map_0901#1134		JAN: So, what do you need?
map_0901#1135		JAN: Oh... Yeah, we do that in this world don't we?
map_0901#1136		Battling? Um, admittedly I'm not the best at that. I'm still an intern, after all!
map_0901#1137		But I'll do my best!
map_0901#1138	Jan	>:C
map_0901#1139		JAN: Fuck.
map_0901#1140		Okay, okay... You win fair and square.
map_0901#1141		I'll have my revenge on you yet. Maybe not in this world, but...
map_0901#1142		Somewhere, someplace, the cycle of suffering will never end.
map_0901#1143		We'll play forever and ever and ever and ever until we get the ending we're satisfied with.
map_0901#1144		Karma's a bitch.
map_0901#1145		JAN: All right, enough of that. You have \v[593] BP now.
map_0901#1146		JAN: This is just the lemonade stand all over again...
map_0901#1147		JAN: You wanna chat? Sure! What do you wanna chat about?
map_0901#1148		JAN: Yeah. That's my lore.
map_0901#1149		Right now I'm a senior at Axis High University.
map_0901#1150		I'm required to take up an internship job before I can graduate.
map_0901#1151		But between you and me... None of that really matters anyway.
map_0901#1152		It's a way to "tie up loose ends" and justify my existence in this world.
map_0901#1153		That's one of the rules, right? If there's no justification for my existence then I'll just disappear into little bitty pixels.
map_0901#1154		You look confused? I think I have that effect on people a lot...
map_0901#1155		Well, don't try to think about it too much, yes?
map_0901#1156		JAN: Ooh, you were listening!
map_0901#1157		Okay, so that's half truth. I am from this world!
map_0901#1158		In fact, it's where I was born. Conceptually.
map_0901#1159		But eventually, after some time I was able to leave using the process of "blooming".
map_0901#1160		I bloomed! After that I left and created my own world.
map_0901#1161		Technically...
map_0901#1162		It wasn't all me. I have friends who came with me and stuff.
map_0901#1163		Hey, what's that look for? You act as if I'm talking nonsense...
map_0901#1164		All of this makes sense, trust me. I wouldn't lie to you.
map_0901#1165		JAN: Admittedly, I stole this option from Cass because I think a lot of what she says applies to me too.
map_0901#1166		But I think it's sort of an understatement to say that Reborn has changed my life.
map_0901#1167		I was sort of aimless and without purpose before I found Reborn.
map_0901#1168		Then I saw how much work Ame put into this world and I decided I wanted to try and apply myself similarly.
map_0901#1169		That's how I was able to "bloom" and create the world of Rejuvenation.
map_0901#1170		That bloom wasn't exactly pretty... A lot of my early attempts were met with some backlash and stuff like that.
map_0901#1171		It was my first time creating a new world, jeez...
map_0901#1172		I had no idea creating an entirely new line of existence would be so much work.
map_0901#1173		It took a lot of time, but I think I got the hang of things now.
map_0901#1174		I guess you could say I owe everything to Ame and Reborn.
map_0901#1175		My internship is ending...
map_0901#1176		JAN: That answer changes a lot. At first it was Dusclops, then it was Chandelure...
map_0901#1177		Right now as of uh... January 23rd 2022 at 10:23 pm it's Claydol.
map_0901#1178		JAN: Have you been to Aegir Cave? You've definitely been to Iolia...
map_0901#1179		Well, those two areas are what pop into my mind right now.
map_0901#1180		I really hope I'm not forgetting anything...
map_0901#1181		JAN: Cya.
map_0901#1182		IKARU: Oh, uh, sorry. 
map_0901#1183		I sometimes find myself looking back on everything that brought me here, and I space out a little.
map_0901#1184		It's just a lot to think about, you know?
map_0901#1185		Every choice I've made, however small, nudging me a little in one direction or another.
map_0901#1186		Like a visual novel, but, you know, for real, and without the relationship points.
map_0901#1187		... Or maybe with them! Just don't try Blue Moon Ice Cream on real people as a shortcut. It takes more than that.
map_0901#1188		Anyway, I'm Ikaru. I do the little stuff that people COULD do themselves, when their time is better spent on things I can't do.
map_0901#1189		I also play new versions of the game before most people, when they're the most broken, so that's fun.
map_0901#1190		There's a chance you're not here to listen to my musing though, so I'll leave that up to you.
map_0901#1191		IKARU: Hi again. Want to talk for a bit? Or maybe you're just here to battle?
map_0901#1192		IKARU: Sure thing. I told Ame that I would try not to write too much, but, once I get into it... 
map_0901#1193		Well, Ikaru from the future that has finished writing these is here to warn you, there's... a lot.
map_0901#1194		What sounds most interesting? \ch[62,-1,Pre- Reborn,Early Reborn and League,Game Involvement,Reflection]
map_0901#1195		The olden times, huh. Sure. So, full disclosure:
map_0901#1196		I'm just going to pretend that I don't know that Autumn over there will have said the exact same things that I'm going to say here at one point or another.
