map_0519#119		lavalampflamingo, Zoey Elaine Greer, Alva Akasha, Blind Guardian, Paul White II, Goldjoz, Rising Sun Reviews, Raphael Soares...
map_0519#120		Spika Patate, Chameleon109, boomdiada, Just Yes, Boiger, derpingmudkip, Jetasd, Matt Pissaris, Kamu, Abyssreaper99, TurtleBear, bubblegum, Ctracha...
map_0519#121		Zack Fair, FloRoux, Endstrom, tektonic, Eirik Graves, Azzie, klover47, EternalLight95, Birb, Taranis Blackstorm, DrGustave, RedLumain, Mason Graves...
map_0519#122		BlazingAngel123, pjplatypus, Monkeydog, Anthony Laster, Malignant, Vanner, Epharam, qwop9992, hamfam000, CharredBrown, Kim Rinaldo, Artstyle...
map_0519#123		Lua, LisaX, ~(^.^)~, pyrostar, Orsan, Alex Rose, lester tay, Tibi Radu, pyrromanus, ShiroOkazaki, steelpenguins, iMadMatthew, Fehish, ajefk12555...
map_0519#124		3333percent, bluetowel, Ryan Beaulne, J P, Odis, Tate Hamilton, Alexander Dean, Meridian, Kyublivion, Victorywithice, Shad0, Logintomylife, Elijah...
map_0519#125		Ditiamed, LeoYT, Motoko, enu...
map_0519#126		Joboshy, Crim, Hachimaki, KORMA, Rob28, Michael miranda, Blazerburst, Cyrikyty, JB, hcsa, Youkai Nep, Logan the balalaika, Kithas, Bellona et Pax...
map_0519#127		camelCaseD, Joseph Torres, Wolfox, Liam Lucas, Seal, zervixen, GeoEngel, radoslav573, Felicity, Alexis Bernatchez, Verville, Sean, Stordeur...
map_0519#128		Christopher Horon, Nerozard22, Chris, Lukan Hardin, Arthur Rouillé, Bjarne Nehring, Spoon, Wyliewb13, Seyon, Joshua2200, Lloyd Hale...
map_0519#129		Riley Maxwell Somers, Alex Schiavetto, Gawerty, CeriseBlossome, Beck, Fawn, Ryan Nasser, Baraayas, Ron, UptonPickman, alex goerz...
map_0519#130		Jacob Deutsch, Adam A, Fenceperson, Kyle, ShinyBlade, Sethur, Aman Didwania, Emmett Gaiman, DDBlue666, Thomas, Habbo, jenna jonica, Jac...
map_0519#131		BeoWulf, Alexander Kozlov, maxime busc, Jacob Metzker...
map_0519#132		Chase, Sakura Sis, Frostiliscious, PaulMSZ-006, Christopher Chambliss, Dewfall, Tom Hobbs, William Minnimin, Vicky Chen, Megan Blincoe, Cuddles...
map_0519#133		Cameron Mcevoy, Eevee, Anthony Szmyhol, Drakyle, Greg, Shane Zoppellaro, Artist, foamy, crispy, Dream, Aurora, Sage TheRoserade...
map_0519#134		Bruno Macedo, Bassem, Captain momo, Tim I, Adrien Lange, Veno Zen,Yeicx, Henry Nguyen, Ian McSweeney, John Thillted Jr, Namelesssimp...
map_0519#135		Georginio Lois, Pedro Villar, Sinikuro, Evan Gross, alec joseph, Pacifist Games, Ruthger Dijt, A, Geoffrey Chen, spleen17, Joel Woolley, Forneus...
map_0519#136		simon anderson, mortifiedbitch, Fiwam, FunnyBone48, Saraphimwolf, Azrael, evilginger27, NS Flash-Fire, Matty, Lindinator666, Fezzdog...
map_0519#137		Nick D, ???, Ainsley Robbins, Spiff, Mahendran, Katurayan, Michal, Raven Dragon, Tom Sayer, Haze, Kino, enzzzzzz, Josh Peck, Marin Spiegels...
map_0519#138		Ben Knight, Dan, violet thunder, Ngoc Nguyen, Tim, OverlordMatt...
map_0519#139		Hello, totally random trainer. Please, take a moment and stop by Spinel Museum's gift shop.
map_0519#140		We have fossils for trainers just like you! We also have type boosting items like...
map_0519#141		...Let's see here... charcoal, magnets, sunglasses...  I don't believe these work... I mean, please stop by.
map_0519#142		\PN picked up the package of Power Items!
map_0519#143		You take care of yourself. 
map_0519#144		Actually, no. 
map_0519#145		You take care of Reborn.
map_0519#146		Reborn will take care of you.
map_0519#147		Hey, haven't we crashed into each other before?
map_0519#148		Oh yeah. That's right, I saw you when you first got your Pokémon.
map_0519#149		Looks like you've grown quite a bit since then.
map_0519#150		But I guess this whole city has.
map_0519#151		That's not a coincidence, is it?
map_0519#152		Hey, wow! Like, you would have never believed it-- how everyone came together to make this place great!
map_0519#153		It's totally changed my whole outlook on people!
map_0519#154		Before, I would've called myself crazy if I'd said that this place could actually be pretty.
map_0519#155		And look at it now.
map_0519#156		People-watching's always better with a clean backdrop.
map_0519#157		Maybe it's about time for me to stop watching and start doing.
map_0519#158		In fact...
map_0519#159		See ya.
map_0519#162		Ah, it's you!
map_0519#163		You were that really strong Trainer who whomped me before to save that Pokémon, right?
map_0519#164		Man, I'm kinda glad you did, not gonna lie!
map_0519#165		To tell the truth, I wasn't really comfortable with what they were doing, but I didn't have the confidence to stand up to them before.
map_0519#166		Just because you can't afford Poké Balls doesn't mean you should just bully Pokémon into doing whatever you want.
map_0519#167		I tried to get them to realize that afterwards, but they got pissed and stopped hanging out with me.
map_0519#168		Can't say I miss 'em.
map_0519#169		Truly, I'm tired of moving around all the time.
map_0519#170		This city has become a fine place for me to live out my days.
map_0519#171		I will have no regrets.
map_0519#172		You know what's kept the city afloat this whole time?
map_0519#173		That's right: Electromagnetism.
map_0519#174		~ I've hoped for change and it gets better every day ~
map_0519#175		~ I've hoped for change, and now nothing is the same ~
map_0520#0		>- Saffron Street\n^v - 8th Street
map_0520#1		"Goldenrod Station"
map_0520#2		<>- Goldenrod Street\n^v - 9th Street
map_0520#3		<>- Saffron Street\n^v - 9th Street
map_0520#4		You see all this construction done, lookin' tight.
map_0520#5		But do they find time to get to the Slums?
map_0520#6		Do they find time for the little people?
map_0520#7		Hell no. Shows you where they priorities at.
map_0520#8		<- Opal Bridge\n^ - 8th Street >- Main Street
map_0520#9		Pokémon Day Care- This way!
map_0520#10		Tch, everyone says I'm only broke because I keep spending all my money on small pleasures.
map_0520#11		But isn't that just an excuse for the fact that the cost of living is way too high?
map_0520#12		This city renovation is great and all, but it sure hasn't helped that problem.
map_0520#13		I hear Sweet Co.'s hiring. They really are on the up and up here, huh?
map_0520#14		Maybe I should apply. 
map_0520#15		LILLIPUP: Liiiii... Ruff!
map_0520#16		Lillipup ran away again!
map_0520#17		AME: Hey, \PN, you should be with the others in the Railnet, remember?
map_0520#18		We'll take care of things up here.
map_0520#19		ADRIENN: Don't worry! We'll meet up later!
map_0520#20		FLORA: \PN! There you are! I've found my way here!
map_0520#21		It only took hours and hours of navigating this city, but I made it! 
map_0520#22		By myself!
map_0520#23		Without your help!
map_0520#24		Would've appreciated that!
map_0520#25		*Cough*...
map_0520#26		Anyway, um... I'm ready to go, \PN! Thank you once again for helping me!
map_0520#27		Are you ready?
map_0520#28		FLORA: Fabulous! Let's make our way inside then!
map_0520#29		FLORA: ...
map_0520#30		I'm sorry?
map_0520#31		You said this isn't actually the building where the PULSE is?
map_0520#32		But I'm 100% sure that this is the only Devon Building in the entire Reborn Region!
map_0520#33		Not only did I have to stop and find a way to look it up, but when you took so long to get here, I even had to ask a filthy old man if I was in the wrong place!
map_0520#34		So please, \PN, explain to me how it is that, after YOU told me to go to the Devon Building and then refused to come with me, leaving me to navigate for myself all alone in a completely unfamiliar region, now we are here and you are telling me that this is the WRONG BUILDING?!
map_0520#35		O-oh, hi there, officer!
map_0520#36		Don't mind us-- all the yelling is just...
map_0520#37		We're rehearsing for my school play!
map_0520#38		Haha!
map_0520#39		Anyway, I'm done practicing my lines now, so we're going to go to the RIGHT BULDING for the next scene, okay?!
map_0520#40		Okay, have a great day, officer, bye!
map_0520#41		FLORA: Haha...
map_0520#42		What?
map_0520#43		B-But I came all this way, \PN!
map_0520#44		Please tell me you're joking!
map_0520#45		Well, I'm sure you're just very busy!
map_0520#46		Thankfully for you, I am a very patient girl!
map_0520#47		(My patience has its limits though...)
map_0520#48		I got so carried away shopping, but I still wanna get more.
map_0520#49		Could you hold these bags for me?
map_0520#50		Take it easy, Champion.
map_0520#51		We'll make sure you hear about anything we can't handle.
map_0520#52		Ah, it's you!
map_0520#53		We were raising your Pokémon, and my goodness, were we surprised!
map_0520#54		Your Pokémon was holding an Egg!
map_0520#55		We don't know how it got there, but your Pokémon had it.
map_0520#56		You do want it, don't you?
map_0520#57		\PN received the Egg from the Day-Care Man.
map_0520#58		You take good care of it.
map_0520#59		I really will keep it.  You do want this Egg, yes?
map_0520#60		Well all right then, I'll take it. Thank you.
map_0520#61		I'm the Day-Care Man.
map_0520#62		I help take care of the precious Pokémon of Trainers.
map_0520#63		Any Pokémon you'd like to have raised you can leave in my wife's care.
map_0520#64		Ah, it's you!\nGood to see you!
map_0520#65		Your \v[3] is doing just fine.
map_0520#66		Your \v[3] and \v[4] are doing just fine.
map_0520#67		The two play with other Pokémon rather than with each other...
map_0520#68		The two don't seem to like each other much.
map_0520#69		The two seem to get along.
map_0520#70		The two seem to get along very well.
map_0520#71		"Sweet Co. HQ"
map_0520#72		So much to do now! Houses to refurnish, a new market to visit, and I still have work tomorrow!
map_0520#73		<>- Main Street\n^ - 9th Street
map_0520#74		I'm still not convinced I haven't already died and gone to heaven.
map_0520#75		This can't really be Reborn City. It's unbelievable.
map_0520#76		Don't take this the wrong way, because I'm glad the city's looking better now.
map_0520#77		But on the real, it doesn't feel the same. 
map_0520#78		We used to own these streets. Now everything's wrapped up in order and perfection. 
map_0520#79		No thanks.
map_0520#80		There's more Pokémon here lately than I thought there could be in the entire city!
map_0520#81		Think I can catch 'em all?!
map_0520#82		It's everyone's responsibility to keep this city clean.
map_0520#83		That's what Adrienn has demonstrated.
map_0520#84		Lower class citizens deserve peace too!
map_0520#85		Who wants to live in a tar-smellin' factory all day!?
map_0520#86		The administrative office will write it off in terms of priorities, but don't believe their lies!
map_0520#87		The people in charge do not care about you! The government does not care about you!
map_0520#88		This city is so cool now, isn't it?
map_0520#89		It's like it keeps evolving!
map_0520#90		My momma used to worry about me going out alone, but not anymore!
map_0520#91		It's cuz I grew up, huh?
map_0520#92		There's been so much to do lately! Commerce is really kicking up since the changes started coming in!
map_0520#93		Gotta play the market to make a killing!
map_0520#94		Hail, Trainer. 
map_0520#95		City watch is on the look-out for trouble. If you see anything suspicious, please report it to us.
map_0520#96		"Madame Meganium's Magic Medicine Market"
map_0520#97		Have you heard the rumours about Agate City?
map_0520#98		Pretty crazy, right? Even if it's not true, it's interesting.
map_0520#99		Really?
map_0520#100		They say it used to be part of a different region entirely.
map_0520#101		And! I heard there's even a magic stone buried deep underneath it!
map_0520#102		If only something like that could exist here...
map_0520#103		AME: We're ready. Once you, Victoria and Arclight are in position, we'll head in there and draw their attention.
map_0520#104		Devon's basement entrance should be somewhere in the Underground Railnet. 
map_0520#105		You can find it, right? The others are there waiting for you.
map_0520#106		ADRIENN: Were you checking on us, \PN?
map_0520#107		Don't worry, we're going to be just fine. 
map_0520#108		Head on down to the Railnet and we'll get started.
map_0520#109		I think I really took this whole nature thing for granted before.
map_0520#110		Now that I've seen what it's like to have a peaceful area in the city, I wanna protect it.
map_0520#111		But I don't think there's anything I can do...
map_0520#112		Huh? They need help at Coral Gym?
map_0520#113		Mm, I'm not sure if I'm the kind of help they're looking for, but I'll go check it out anyway!
map_0520#114		Hello, sweetie!
map_0520#115		Has your home already been renovated? If not, just tell one of the construction leaders, so it can be put on the queue!
map_0520#116		I'm done with finals, but now I don't know what to do with myself.
map_0520#117		School always seems so boring and forced, but breaks always feel so empty.
map_0520#118		It's like, out of the frying pan and into the void of meaningless existence.
map_0520#119		Silph Co. has really bursted into business lately. Have you SEEN the stuff at the top of the department store?!
map_0520#120		Hey, wow! Like, you would have never believed it, how everyone came together to make this place great!
map_0520#121		It's totally changed my whole outlook on people!
map_0520#122		<- Saffron Street\n^v - 11th Street
map_0520#123		Can you hear the voices?
map_0520#124		"Thank you", they command me to whisper, "for everything."
map_0520#125		Honey, whatchu waitin' for?
map_0520#126		Welcome to my candy store!
map_0520#127		Time for you to prove you're not a loser anymore~
map_0520#128		So step into my candy store!
map_0520#129		Oh, hi there.
map_0520#130		Don't mind me, I'm just waiting for my Pokémon to get it on.
map_0520#131		Breeding is so tedious, isn't it?
map_0520#132		I wish I could just skip over having to worry about IVs altogether...
map_0520#133		I wish I could do something like...
map_0520#134		Just tell somebody who asked me for a password "mischievous"!
map_0520#135		And then suddenly every Pokémon I ever laid hands on would have 31's across the board!
map_0520#136		Yeah, wouldn't that be something...
map_0520#137		That'd probably make it unfair for me to fight others who had to do it the normal way, though...
map_0520#138		I probably wouldn't be allowed to trade or find battles on my Pokégear at all!
map_0520#139		So maybe it's better this way.
map_0520#140		Ah, I wonder how this batch of eggs will do...?
map_0520#141		"Sweet Kiss"\nReborn's One-Stop Candy Shop!
map_0520#142		There's never been a better time for me to kickstart my career!
map_0520#143		If I get into real estate during all of this development, I bet I'll soar to the top in no time!
map_0520#144		<>- Main Street\nv - 10th Street
map_0520#145		They say we still want a revolution, but the class system isn't goin' nowhere.
map_0520#146		There's no bad guy to beat up for that one.
map_0520#147		Just the world.
map_0520#148		You in?
map_0520#149		Yes
map_0520#150		No
map_0521#0		Home of the Move Relearner
map_0521#1		Onyx Arcade- Test your skills!
map_0521#2		Gotta say, I don't feel half as bad about losing to you before after seeing your reputation coming around in these parts.
map_0521#3		Some of them won't admit cuz they're stuck in the past, but everyone here knows about you.
map_0521#4		Keep sayin' you're the one saving Reborn and whatnot.
map_0521#5		Heh, not to mention, whalloping Fern's ass.
map_0521#6		Tch, it's great and all that Florinia cared enough to help out with the restoration...
map_0521#7		But were the multiple school-wide community service days really necessary?!
map_0521#8		I signed up to study, not to scrub streets!
map_0521#9		Hey!
map_0521#10		I remember you! We fought before you got super popular, remember?
map_0521#11		Aah, that's so cool!
map_0521#12		Can I help you in your grand quest to restore the region!?
map_0521#13		I mean, do you need a sidekick?
map_0521#14		Or-- oh! Take this!
map_0521#15		Yay, I'm helping the great \PN!
map_0521#16		Wait until everyone hears that I met you!
map_0521#17		I know construction and repair is supposed to be important and all...
map_0521#18		But destruction is way better! 
map_0521#19		Julia has the right idea! We should just blow up all the buildings that are in the way!
map_0521#20		I wish I'd been put in charge of that instead. That would've been a blast, literally!
map_0521#21		Heyyy, check it out, \PN's back!
map_0521#22		We saw you before when you were challenging the Gym. Sweet plays!
map_0521#23		After the city restoration stuff got underway, Headmistress Florinia was one of the first people to get involved in it.
map_0521#24		She may act emotionless, but she really cares about this city!
map_0521#25		Oh my god, it's \PN!
map_0521#26		You've traveled all over, right?!
map_0521#27		Then surely you've met the famous Amaria!
map_0521#28		What's she like? Is she cool? I bet she's cool!
map_0521#29		I hope she's doing great! She's doing great, right?!
map_0521#30		Tch, everyone keeps talking about some \PN.
map_0521#31		What'd they do to get so popular all of a sudden?
map_0521#32		What about me?
map_0521#33		MAN: *HUFF PUFF* I... finally... caught you...
map_0521#34		LILLIPUP: Rrrr...uff!
map_0521#35		MAN: Lillipup... I... can't keep... *HUFF* doing this...
map_0521#36		LILLIPUP: Ruff! Ruff!
map_0521#37		MAN: I'm... sorry, but... this is too much...
map_0521#38		I just can't keep up with you in my life.
map_0521#39		Hm, I feel like I've seen you somewhere before...
map_0521#40		I'm sorry if I don't remember meeting you... Lillipup takes so much out of me I can barely keep up.
map_0521#41		I hate to say it, but... I don't have the energy to give Lillipup the attention and care it needs.
map_0521#42		You seem like a pretty strong young Trainer.
map_0521#43		Would you be willing to look after my Lillipup?
map_0521#44		Really? That's... I feel bad, but, it's a big relief.
map_0521#45		Go ahead.
map_0521#46		Now I'm just gonna rest right here...
map_0521#47		Ah, no, no worries... I understand, it's... It's a lot to handle.
map_0521#48		Now I'm just gonna... rest right here for a while...
map_0521#49		Hey, you. I remember you.
map_0521#50		We're gonna have a rematch someday. I'll catch up to you, mark my words.
map_0521#51		Just... probably not when I'm still in school.
map_0521#52		These term projects are killing me.
map_0521#53		"Onyx Trainers' School, formerly the Pokémon Technical Institute- Reborn's #1 Ivy League School"
map_0521#54		"Ivyline Station"
map_0521#55		>- Easterling Street\n^ - 10th Street
map_0521#56		>- Ivyline Road\nv - 10th Street
map_0521#57		<- Ivyline Road\nv - 11th Street
map_0521#58		<- Easterling Street\n^v - 11th Street
map_0521#59		Yes
map_0521#60		No
map_0522#0		Custom moves! EV resets! Everything a high-level Trainer could need-- all now at the newly opened Mosswater Marketplace!
map_0522#1		Welcome to the Mosswater Move Tutor!
map_0522#2		I'm Max, and to my left is my brother Myles.
map_0522#3		We're here to help you get the maximum mileage out of your magnificent 'Mons' movesets.
map_0522#4		So, what can we do for you today?
map_0522#5		This'll give you a tail to tell! Five Blue Shards please!
map_0522#6		No Shards, no move. Sorry, but this is a business.
map_0522#7		Thank you!
map_0522#8		Guaranteed to blow your opponents away for only six Green Shards!
map_0522#9		Do you read me? It'll be five Purple Shards!
map_0522#10		Throat Chop, is it? Then you'll have to cough up six Red Shards!
